CSDUID,CSD,Period,CH4 Equivalent (t),CO2 Equivalent (t),N2O Equivalent (t)
4816852,Dog Head 218,2014,0.0,0.0,0.0
4816852,Dog Head 218,2015,0.0,0.0,0.0
4816852,Dog Head 218,2016,0.0,0.0,0.0
4816852,Dog Head 218,2017,0.0,0.0,0.0
4816852,Dog Head 218,2018,0.0,0.0,0.0
4816852,Dog Head 218,2019,0.0,0.0,0.0
4816852,Dog Head 218,2020,0.0,0.0,0.0
4816852,Dog Head 218,2021,0.0,0.0,0.0
4816860,Thebathi 196,2004,0.0,0.0,0.0
4816860,Thebathi 196,2005,0.0,0.0,0.0
4816860,Thebathi 196,2006,0.0,0.0,0.0
4816860,Thebathi 196,2007,0.0,0.0,0.0
4816860,Thebathi 196,2008,0.0,0.0,0.0
4816860,Thebathi 196,2009,0.0,0.0,0.0
4816860,Thebathi 196,2010,0.0,0.0,0.0
4816860,Thebathi 196,2011,0.0,0.0,0.0
4816860,Thebathi 196,2012,0.0,0.0,0.0
4816860,Thebathi 196,2013,0.0,0.0,0.0
4816860,Thebathi 196,2014,0.0,0.0,0.0
4816860,Thebathi 196,2015,0.0,0.0,0.0
4816860,Thebathi 196,2016,0.0,0.0,0.0
4816860,Thebathi 196,2017,0.0,0.0,0.0
4816860,Thebathi 196,2018,0.0,0.0,0.0
4816860,Thebathi 196,2019,0.0,0.0,0.0
4816860,Thebathi 196,2020,0.0,0.0,0.0
4816860,Thebathi 196,2021,0.0,0.0,0.0
4816861,Thabacha Náre 196A,2004,0.0,0.0,0.0
4816861,Thabacha Náre 196A,2005,0.0,0.0,0.0
4816861,Thabacha Náre 196A,2006,0.0,0.0,0.0
4816861,Thabacha Náre 196A,2007,0.0,0.0,0.0
4816861,Thabacha Náre 196A,2008,0.0,0.0,0.0
4816861,Thabacha Náre 196A,2009,0.0,0.0,0.0
4816861,Thabacha Náre 196A,2010,0.0,0.0,0.0
4816861,Thabacha Náre 196A,2011,0.0,0.0,0.0
4816861,Thabacha Náre 196A,2012,0.0,0.0,0.0
4816861,Thabacha Náre 196A,2013,0.0,0.0,0.0
4816861,Thabacha Náre 196A,2014,0.0,0.0,0.0
4816861,Thabacha Náre 196A,2015,0.0,0.0,0.0
4816861,Thabacha Náre 196A,2016,0.0,0.0,0.0
4816861,Thabacha Náre 196A,2017,0.0,0.0,0.0
4816861,Thabacha Náre 196A,2018,0.0,0.0,0.0
4816861,Thabacha Náre 196A,2019,0.0,0.0,0.0
4816861,Thabacha Náre 196A,2020,0.0,0.0,0.0
4816861,Thabacha Náre 196A,2021,0.0,0.0,0.0
4817021,High Prairie,2004,0.0,0.0,0.0
4817021,High Prairie,2005,0.0,0.0,0.0
4817021,High Prairie,2006,0.0,0.0,0.0
4817021,High Prairie,2007,0.0,0.0,0.0
4817021,High Prairie,2008,0.0,0.0,0.0
4817021,High Prairie,2009,0.0,0.0,0.0
4817021,High Prairie,2010,0.0,0.0,0.0
4817021,High Prairie,2011,0.0,0.0,0.0
4817021,High Prairie,2012,0.0,0.0,0.0
4817021,High Prairie,2013,0.0,0.0,0.0
4817021,High Prairie,2014,0.0,0.0,0.0
4817021,High Prairie,2015,0.0,0.0,0.0
4817021,High Prairie,2016,0.0,0.0,0.0
4817021,High Prairie,2017,0.0,0.0,0.0
4817021,High Prairie,2018,0.0,0.0,0.0
4817021,High Prairie,2019,0.0,0.0,0.0
4817021,High Prairie,2020,0.0,0.0,0.0
4817021,High Prairie,2021,0.0,0.0,0.0
4817024,Swan Hills,2004,0.0,0.0,0.0
4817024,Swan Hills,2005,0.0,0.0,0.0
4817024,Swan Hills,2006,0.0,0.0,0.0
4817024,Swan Hills,2007,0.0,0.0,0.0
4817024,Swan Hills,2008,0.0,0.0,0.0
4817024,Swan Hills,2009,0.0,0.0,0.0
4817024,Swan Hills,2010,0.0,0.0,0.0
4817024,Swan Hills,2011,0.0,0.0,0.0
4817024,Swan Hills,2012,0.0,0.0,0.0
4817024,Swan Hills,2013,0.0,0.0,0.0
4817024,Swan Hills,2014,0.0,0.0,0.0
4817024,Swan Hills,2015,0.0,0.0,0.0
4817024,Swan Hills,2016,0.0,0.0,0.0
4817024,Swan Hills,2017,0.0,0.0,0.0
4817024,Swan Hills,2018,0.0,0.0,0.0
4817024,Swan Hills,2019,0.0,0.0,0.0
4817024,Swan Hills,2020,0.0,0.0,0.0
4817024,Swan Hills,2021,0.0,0.0,0.0
4817026,Northern Sunrise County,2004,52731.50015,391808.7185,15251.64
4817026,Northern Sunrise County,2005,62540.40005,427495.5007,16584.8914
4817026,Northern Sunrise County,2006,59408.27503,394955.0505,15132.142
4817026,Northern Sunrise County,2007,21512.393,398900.4196,11723.5584
4817026,Northern Sunrise County,2008,37907.87118,422231.0707,11754.2229
4817026,Northern Sunrise County,2009,25340.75788,328582.1975,11392.3311
4817026,Northern Sunrise County,2010,37252.12195,434453.267,9657.435
4817026,Northern Sunrise County,2011,28653.2599,404890.7116,10631.1798
4817026,Northern Sunrise County,2012,7026.30235,395272.0703,11076.9878
4817026,Northern Sunrise County,2013,7002.31495,393269.8713,12221.3975
4817026,Northern Sunrise County,2014,6349.14748,400100.5595,11787.0023
4817026,Northern Sunrise County,2015,7123.15733,456916.1028,43853.6809
4817026,Northern Sunrise County,2016,6845.3249,482169.017,12437.775
4817026,Northern Sunrise County,2017,36701.74955,847776.5662,14139.5037
4817026,Northern Sunrise County,2018,31727.635,829721.9869,17040.1764
4817026,Northern Sunrise County,2019,24621.325,636288.9938,13928.8478
4817026,Northern Sunrise County,2020,23842.8875,625585.0393,13370.6342
4817026,Northern Sunrise County,2021,21049.07283,733224.537,13033.29671
4817027,Big Lakes County,2004,39515.99925,203322.49,9039.532
4817027,Big Lakes County,2005,43969.98038,205187.2584,10611.482
4817027,Big Lakes County,2006,43113.42051,202419.4402,11630.94
4817027,Big Lakes County,2007,23634.47988,153485.1556,5626.24
4817027,Big Lakes County,2008,0.0,0.0,0.0
4817027,Big Lakes County,2009,18878.32273,96999.90157,5203.6462
4817027,Big Lakes County,2010,16679.58018,91496.31048,5073.9268
4817027,Big Lakes County,2011,17344.98255,64876.68699,3033.938
4817027,Big Lakes County,2012,16088.41018,53144.04527,1851.8465
4817027,Big Lakes County,2013,13210.14728,56007.49438,1765.0838
4817027,Big Lakes County,2014,10874.87505,44941.15511,1566.6456
4817027,Big Lakes County,2015,10382.73748,39317.60447,1190.9272
4817027,Big Lakes County,2016,10157.0352,30412.97828,924.3662
4817027,Big Lakes County,2017,35916.1625,202305.4379,14824.3676
4817027,Big Lakes County,2018,25288.4525,265397.2686,13251.2852
4817027,Big Lakes County,2019,17786.00175,297582.5184,14495.6438
4817027,Big Lakes County,2020,21674.95,222967.2695,17014.6974
4817027,Big Lakes County,2021,20841.30353,222804.1459,13006.62154
4817029,Slave Lake,2004,0.0,0.0,0.0
4817029,Slave Lake,2005,0.0,0.0,0.0
4817029,Slave Lake,2006,0.0,0.0,0.0
4817029,Slave Lake,2007,0.0,0.0,0.0
4817029,Slave Lake,2008,0.0,0.0,0.0
4817029,Slave Lake,2009,0.0,0.0,0.0
4817029,Slave Lake,2010,0.0,0.0,0.0
4817029,Slave Lake,2011,0.0,0.0,0.0
4817029,Slave Lake,2012,0.0,0.0,0.0
4817029,Slave Lake,2013,0.0,0.0,0.0
4817029,Slave Lake,2014,0.0,0.0,0.0
4817029,Slave Lake,2015,0.0,0.0,0.0
4817029,Slave Lake,2016,0.0,0.0,0.0
4817029,Slave Lake,2017,0.0,0.0,0.0
4817029,Slave Lake,2018,0.0,0.0,0.0
4817029,Slave Lake,2019,0.0,0.0,0.0
4817029,Slave Lake,2020,0.0,0.0,0.0
4817029,Slave Lake,2021,0.0,0.0,0.0
4817031,Opportunity No. 17,2004,0.0,0.0,0.0
4817031,Opportunity No. 17,2005,0.0,0.0,0.0
4817031,Opportunity No. 17,2006,0.0,0.0,0.0
4817031,Opportunity No. 17,2007,0.0,0.0,0.0
4817031,Opportunity No. 17,2008,0.0,0.0,0.0
4817031,Opportunity No. 17,2009,2741.9749,52629.3896,219.924
4817031,Opportunity No. 17,2010,0.0,0.0,0.0
4817031,Opportunity No. 17,2011,0.0,0.0,0.0
4817031,Opportunity No. 17,2012,8088.14233,47776.32927,239.5622
4817031,Opportunity No. 17,2013,13458.67495,38982.1703,200.405
4817031,Opportunity No. 17,2014,33775.40395,107552.7127,257.2634
4817031,Opportunity No. 17,2015,0.0,0.0,0.0
4817031,Opportunity No. 17,2016,0.0,0.65,181.78
4817031,Opportunity No. 17,2017,60195.8675,68391.5519,579.1332
4817031,Opportunity No. 17,2018,27054.78175,64438.81509,757.86764
4817031,Opportunity No. 17,2019,24058.9655,70088.76918,1171.35754
4817031,Opportunity No. 17,2020,42834.61773,83041.6386,1389.01048
4817031,Opportunity No. 17,2021,30243.23747,71882.60895,463.68889
4817033,Lesser Slave River No.124,2004,0.0,0.0,0.0
4817033,Lesser Slave River No.124,2005,0.0,0.0,0.0
4817033,Lesser Slave River No.124,2006,26863.0951,62431.72803,6471.8746
4817033,Lesser Slave River No.124,2007,0.0,0.0,0.0
4817033,Lesser Slave River No.124,2008,0.0,0.0,0.0
4817033,Lesser Slave River No.124,2009,17681.07748,42178.68697,1273.5924
4817033,Lesser Slave River No.124,2010,19594.20213,39140.37778,3351.2186
4817033,Lesser Slave River No.124,2011,0.0,0.0,0.0
4817033,Lesser Slave River No.124,2012,0.0,0.0,0.0
4817033,Lesser Slave River No.124,2013,0.0,0.0,0.0
4817033,Lesser Slave River No.124,2014,0.0,0.0,0.0
4817033,Lesser Slave River No.124,2015,0.0,0.0,0.0
4817033,Lesser Slave River No.124,2016,0.0,0.0,0.0
4817033,Lesser Slave River No.124,2017,18676.64895,105547.4448,5136.02106
4817033,Lesser Slave River No.124,2018,17442.3555,118529.3528,5422.99804
4817033,Lesser Slave River No.124,2019,4529.50518,110500.2434,1984.29558
4817033,Lesser Slave River No.124,2020,18274.01321,123213.6797,9725.69279
4817033,Lesser Slave River No.124,2021,35268.8398,237272.9343,7190.91552
4817039,Nampa,2004,0.0,0.0,0.0
4817039,Nampa,2005,0.0,0.0,0.0
4817039,Nampa,2006,0.0,0.0,0.0
4817039,Nampa,2007,0.0,0.0,0.0
4817039,Nampa,2008,0.0,0.0,0.0
4817039,Nampa,2009,0.0,0.0,0.0
4817039,Nampa,2010,0.0,0.0,0.0
4817039,Nampa,2011,0.0,0.0,0.0
4817039,Nampa,2012,0.0,0.0,0.0
4817039,Nampa,2013,0.0,0.0,0.0
4817039,Nampa,2014,0.0,0.0,0.0
4817039,Nampa,2015,0.0,0.0,0.0
4817039,Nampa,2016,0.0,0.0,0.0
4817039,Nampa,2017,0.0,0.0,0.0
4817039,Nampa,2018,0.0,0.0,0.0
4817039,Nampa,2019,0.0,0.0,0.0
4817039,Nampa,2020,0.0,0.0,0.0
4817039,Nampa,2021,0.0,0.0,0.0
4817062,Clear Hills,2004,0.0,0.0,0.0
4817062,Clear Hills,2005,0.0,0.0,0.0
4817062,Clear Hills,2006,0.0,0.0,0.0
4817062,Clear Hills,2007,0.0,0.0,0.0
4817062,Clear Hills,2008,0.0,0.0,0.0
4817062,Clear Hills,2009,0.0,0.0,0.0
4817062,Clear Hills,2010,0.0,0.0,0.0
4817062,Clear Hills,2011,0.0,0.0,0.0
4817062,Clear Hills,2012,0.0,0.0,0.0
4817062,Clear Hills,2013,0.0,0.0,0.0
4817062,Clear Hills,2014,0.0,0.0,0.0
4817062,Clear Hills,2015,0.0,0.0,0.0
4817062,Clear Hills,2016,0.0,0.0,0.0
4817062,Clear Hills,2017,38595.377,81425.11135,760.12797
4817062,Clear Hills,2018,7266.975,54225.728,237.506
4817062,Clear Hills,2019,6144.5,51632.783,226.778
4817062,Clear Hills,2020,3489.625,37802.883,1376.462
4817062,Clear Hills,2021,4094.654,54094.97296,1829.34154
4817064,Hines Creek,2004,0.0,0.0,0.0
4817064,Hines Creek,2005,0.0,0.0,0.0
4817064,Hines Creek,2006,0.0,0.0,0.0
4817064,Hines Creek,2007,0.0,0.0,0.0
4817064,Hines Creek,2008,0.0,0.0,0.0
4817064,Hines Creek,2009,0.0,0.0,0.0
4817064,Hines Creek,2010,0.0,0.0,0.0
4817064,Hines Creek,2011,0.0,0.0,0.0
4817064,Hines Creek,2012,0.0,0.0,0.0
4817064,Hines Creek,2013,0.0,0.0,0.0
4817064,Hines Creek,2014,0.0,0.0,0.0
4817064,Hines Creek,2015,0.0,0.0,0.0
4817064,Hines Creek,2016,0.0,0.0,0.0
4817064,Hines Creek,2017,0.0,0.0,0.0
4817064,Hines Creek,2018,0.0,0.0,0.0
4817064,Hines Creek,2019,0.0,0.0,0.0
4817064,Hines Creek,2020,0.0,0.0,0.0
4817064,Hines Creek,2021,0.0,0.0,0.0
4817076,Northern Lights County,2004,0.0,0.0,0.0
4817076,Northern Lights County,2005,0.0,0.0,0.0
4817076,Northern Lights County,2006,0.0,0.0,0.0
4817076,Northern Lights County,2007,0.0,0.0,0.0
4817076,Northern Lights County,2008,0.0,0.0,0.0
4817076,Northern Lights County,2009,0.0,0.0,0.0
4817076,Northern Lights County,2010,0.0,0.0,0.0
4817076,Northern Lights County,2011,0.0,0.0,0.0
4817076,Northern Lights County,2012,0.0,0.0,0.0
4817076,Northern Lights County,2013,0.0,0.0,0.0
4817076,Northern Lights County,2014,0.0,0.0,0.0
4817076,Northern Lights County,2015,0.0,0.0,0.0
4817076,Northern Lights County,2016,0.0,0.0,0.0
4817076,Northern Lights County,2017,7067.5,24763.173,104.896
4817076,Northern Lights County,2018,5474.55,25475.487,114.134
4817076,Northern Lights County,2019,1775.4,9420.042,36.654
4817076,Northern Lights County,2020,2128.825,10954.918,898.47
4817076,Northern Lights County,2021,2433.64525,23314.94225,1184.00466
4817078,Manning,2004,0.0,0.0,0.0
4817078,Manning,2005,0.0,0.0,0.0
4817078,Manning,2006,0.0,0.0,0.0
4817078,Manning,2007,0.0,0.0,0.0
4817078,Manning,2008,0.0,0.0,0.0
4817078,Manning,2009,10924.3001,42118.14125,880.6794
4817078,Manning,2010,11262.45,41019.64698,983.6086
4817078,Manning,2011,0.0,0.0,0.0
4817078,Manning,2012,0.0,0.0,0.0
4817078,Manning,2013,0.0,0.0,0.0
4817078,Manning,2014,0.0,0.0,0.0
4817078,Manning,2015,0.0,0.0,0.0
4817078,Manning,2016,0.0,0.0,0.0
4817078,Manning,2017,0.0,0.0,0.0
4817078,Manning,2018,0.0,0.0,0.0
4817078,Manning,2019,0.0,0.0,0.0
4817078,Manning,2020,0.0,0.0,0.0
4817078,Manning,2021,0.0,0.0,0.0
4817093,High Level,2004,0.0,0.0,0.0
4817093,High Level,2005,0.0,0.0,0.0
4817093,High Level,2006,0.0,0.0,0.0
4817093,High Level,2007,0.0,0.0,0.0
4817093,High Level,2008,0.0,0.0,0.0
4817093,High Level,2009,4710.625,32604.0,2264.8
4817093,High Level,2010,0.0,0.0,0.0
4817093,High Level,2011,0.0,0.0,0.0
4817093,High Level,2012,0.0,0.0,0.0
4817093,High Level,2013,12198.11253,35430.59375,2600.7056
4817093,High Level,2014,12643.10243,37137.40454,2724.7034
4817093,High Level,2015,13176.87313,38621.30957,529.9632
4817093,High Level,2016,12599.7525,40318.37793,602.3176
4817093,High Level,2017,12325.865,36846.6862,2740.9742
4817093,High Level,2018,11717.015,37666.6428,495.5442
4817093,High Level,2019,10371.4,34368.2317,2665.4014
4817093,High Level,2020,8367.2875,17607.7827,2027.741
4817093,High Level,2021,8399.9125,14894.0246,1199.8076
4817095,Mackenzie County,2004,35457.25075,431097.8887,4108.973
4817095,Mackenzie County,2005,38604.75397,374144.9766,3840.6836
4817095,Mackenzie County,2006,34996.57145,378532.543,3865.8646
4817095,Mackenzie County,2007,30684.60451,344854.6329,3278.6854
4817095,Mackenzie County,2008,539.35253,270519.1855,2198.5546
4817095,Mackenzie County,2009,32230.11503,352954.2207,3063.0824
4817095,Mackenzie County,2010,30638.20756,326676.349,2875.9086
4817095,Mackenzie County,2011,30755.94461,414754.5146,3292.27867
4817095,Mackenzie County,2012,30830.04263,335414.8396,2653.78685
4817095,Mackenzie County,2013,25991.53511,322563.3878,2586.938
4817095,Mackenzie County,2014,22387.32538,253336.4635,2172.0624
4817095,Mackenzie County,2015,2911.79,236128.4142,1817.6212
4817095,Mackenzie County,2016,2902.79495,226641.2863,1740.7968
4817095,Mackenzie County,2017,5766.90933,204435.6294,1650.11927
4817095,Mackenzie County,2018,9083.334,447266.2216,2563.13078
4817095,Mackenzie County,2019,5904.0835,402216.9233,2320.43064
4817095,Mackenzie County,2020,5190.6275,312053.9867,5009.21014
4817095,Mackenzie County,2021,3710.16325,365770.453,3816.65586
4817097,Rainbow Lake,2004,0.0,0.0,0.0
4817097,Rainbow Lake,2005,0.0,0.0,0.0
4817097,Rainbow Lake,2006,0.0,0.0,0.0
4817097,Rainbow Lake,2007,0.0,0.0,0.0
4817097,Rainbow Lake,2008,0.0,0.0,0.0
4817097,Rainbow Lake,2009,0.0,0.0,0.0
4817097,Rainbow Lake,2010,0.0,0.0,0.0
4817097,Rainbow Lake,2011,0.0,0.0,0.0
4817097,Rainbow Lake,2012,0.0,0.0,0.0
4817097,Rainbow Lake,2013,0.0,0.0,0.0
4817097,Rainbow Lake,2014,0.0,0.0,0.0
4817097,Rainbow Lake,2015,0.0,0.0,0.0
4817097,Rainbow Lake,2016,0.0,0.0,0.0
4817097,Rainbow Lake,2017,0.0,0.0,0.0
4817097,Rainbow Lake,2018,0.0,0.0,0.0
4817097,Rainbow Lake,2019,0.0,0.0,0.0
4817097,Rainbow Lake,2020,0.0,0.0,0.0
4817097,Rainbow Lake,2021,0.0,0.0,0.0
4817817,Jean Baptiste Gambler 183,2004,0.0,0.0,0.0
4817817,Jean Baptiste Gambler 183,2005,0.0,0.0,0.0
4817817,Jean Baptiste Gambler 183,2006,0.0,0.0,0.0
4817817,Jean Baptiste Gambler 183,2007,0.0,0.0,0.0
4817817,Jean Baptiste Gambler 183,2008,0.0,0.0,0.0
4817817,Jean Baptiste Gambler 183,2009,0.0,0.0,0.0
4817817,Jean Baptiste Gambler 183,2010,0.0,0.0,0.0
4817817,Jean Baptiste Gambler 183,2011,0.0,0.0,0.0
4817817,Jean Baptiste Gambler 183,2012,0.0,0.0,0.0
4817817,Jean Baptiste Gambler 183,2013,0.0,0.0,0.0
4817817,Jean Baptiste Gambler 183,2014,0.0,0.0,0.0
4817817,Jean Baptiste Gambler 183,2015,0.0,0.0,0.0
4817817,Jean Baptiste Gambler 183,2016,0.0,0.0,0.0
4817817,Jean Baptiste Gambler 183,2017,0.0,0.0,0.0
4817817,Jean Baptiste Gambler 183,2018,0.0,0.0,0.0
4817817,Jean Baptiste Gambler 183,2019,0.0,0.0,0.0
4817817,Jean Baptiste Gambler 183,2020,0.0,0.0,0.0
4817817,Jean Baptiste Gambler 183,2021,0.0,0.0,0.0
4817818,Wabasca 166,2004,0.0,0.0,0.0
4817818,Wabasca 166,2005,0.0,0.0,0.0
4817818,Wabasca 166,2006,0.0,0.0,0.0
4817818,Wabasca 166,2007,0.0,0.0,0.0
4817818,Wabasca 166,2008,0.0,0.0,0.0
4817818,Wabasca 166,2009,0.0,0.0,0.0
4817818,Wabasca 166,2010,0.0,0.0,0.0
4817818,Wabasca 166,2011,0.0,0.0,0.0
4817818,Wabasca 166,2012,0.0,0.0,0.0
4817818,Wabasca 166,2013,0.0,0.0,0.0
4817818,Wabasca 166,2014,0.0,0.0,0.0
4817818,Wabasca 166,2015,0.0,0.0,0.0
4817818,Wabasca 166,2016,0.0,0.0,0.0
4817818,Wabasca 166,2017,0.0,0.0,0.0
4817818,Wabasca 166,2018,0.0,0.0,0.0
4817818,Wabasca 166,2019,0.0,0.0,0.0
4817818,Wabasca 166,2020,0.0,0.0,0.0
4817818,Wabasca 166,2021,0.0,0.0,0.0
4817819,Wabasca 166A,2004,0.0,0.0,0.0
4817819,Wabasca 166A,2005,0.0,0.0,0.0
4817819,Wabasca 166A,2006,0.0,0.0,0.0
4817819,Wabasca 166A,2007,0.0,0.0,0.0
4817819,Wabasca 166A,2008,0.0,0.0,0.0
4817819,Wabasca 166A,2009,0.0,0.0,0.0
4817819,Wabasca 166A,2010,0.0,0.0,0.0
4817819,Wabasca 166A,2011,0.0,0.0,0.0
4817819,Wabasca 166A,2012,0.0,0.0,0.0
4817819,Wabasca 166A,2013,0.0,0.0,0.0
4817819,Wabasca 166A,2014,0.0,0.0,0.0
4817819,Wabasca 166A,2015,0.0,0.0,0.0
4817819,Wabasca 166A,2016,0.0,0.0,0.0
4817819,Wabasca 166A,2017,0.0,0.0,0.0
4817819,Wabasca 166A,2018,0.0,0.0,0.0
4817819,Wabasca 166A,2019,0.0,0.0,0.0
4817819,Wabasca 166A,2020,0.0,0.0,0.0
4817819,Wabasca 166A,2021,0.0,0.0,0.0
4817821,Wabasca 166B,2004,0.0,0.0,0.0
4817821,Wabasca 166B,2005,0.0,0.0,0.0
4817821,Wabasca 166B,2006,0.0,0.0,0.0
4817821,Wabasca 166B,2007,0.0,0.0,0.0
4817821,Wabasca 166B,2008,0.0,0.0,0.0
4817821,Wabasca 166B,2009,0.0,0.0,0.0
4817821,Wabasca 166B,2010,0.0,0.0,0.0
4817821,Wabasca 166B,2011,0.0,0.0,0.0
4817821,Wabasca 166B,2012,0.0,0.0,0.0
4817821,Wabasca 166B,2013,0.0,0.0,0.0
4817821,Wabasca 166B,2014,0.0,0.0,0.0
4817821,Wabasca 166B,2015,0.0,0.0,0.0
4817821,Wabasca 166B,2016,0.0,0.0,0.0
4817821,Wabasca 166B,2017,0.0,0.0,0.0
4817821,Wabasca 166B,2018,0.0,0.0,0.0
4817821,Wabasca 166B,2019,0.0,0.0,0.0
4817821,Wabasca 166B,2020,0.0,0.0,0.0
4817821,Wabasca 166B,2021,0.0,0.0,0.0
4817822,Wabasca 166C,2004,0.0,0.0,0.0
4817822,Wabasca 166C,2005,0.0,0.0,0.0
4817822,Wabasca 166C,2006,0.0,0.0,0.0
4817822,Wabasca 166C,2007,0.0,0.0,0.0
4817822,Wabasca 166C,2008,0.0,0.0,0.0
4817822,Wabasca 166C,2009,0.0,0.0,0.0
4817822,Wabasca 166C,2010,0.0,0.0,0.0
4817822,Wabasca 166C,2011,0.0,0.0,0.0
4817822,Wabasca 166C,2012,0.0,0.0,0.0
4817822,Wabasca 166C,2013,0.0,0.0,0.0
4817822,Wabasca 166C,2014,0.0,0.0,0.0
4817822,Wabasca 166C,2015,0.0,0.0,0.0
4817822,Wabasca 166C,2016,0.0,0.0,0.0
4817822,Wabasca 166C,2017,0.0,0.0,0.0
4817822,Wabasca 166C,2018,0.0,0.0,0.0
4817822,Wabasca 166C,2019,0.0,0.0,0.0
4817822,Wabasca 166C,2020,0.0,0.0,0.0
4817822,Wabasca 166C,2021,0.0,0.0,0.0
4817823,Wabasca 166D,2004,0.0,0.0,0.0
4817823,Wabasca 166D,2005,0.0,0.0,0.0
4817823,Wabasca 166D,2006,0.0,0.0,0.0
4817823,Wabasca 166D,2007,0.0,0.0,0.0
4817823,Wabasca 166D,2008,0.0,0.0,0.0
4817823,Wabasca 166D,2009,0.0,0.0,0.0
4817823,Wabasca 166D,2010,0.0,0.0,0.0
4817823,Wabasca 166D,2011,0.0,0.0,0.0
4817823,Wabasca 166D,2012,0.0,0.0,0.0
4817823,Wabasca 166D,2013,0.0,0.0,0.0
4817823,Wabasca 166D,2014,0.0,0.0,0.0
4817823,Wabasca 166D,2015,0.0,0.0,0.0
4817823,Wabasca 166D,2016,0.0,0.0,0.0
4817823,Wabasca 166D,2017,0.0,0.0,0.0
4817823,Wabasca 166D,2018,0.0,0.0,0.0
4817823,Wabasca 166D,2019,0.0,0.0,0.0
4817823,Wabasca 166D,2020,0.0,0.0,0.0
4817823,Wabasca 166D,2021,0.0,0.0,0.0
4817824,Utikoomak Lake 155,2004,0.0,0.0,0.0
4817824,Utikoomak Lake 155,2005,0.0,0.0,0.0
4817824,Utikoomak Lake 155,2006,0.0,0.0,0.0
4817824,Utikoomak Lake 155,2007,0.0,0.0,0.0
4817824,Utikoomak Lake 155,2008,0.0,0.0,0.0
4817824,Utikoomak Lake 155,2009,0.0,0.0,0.0
4817824,Utikoomak Lake 155,2010,0.0,0.0,0.0
4817824,Utikoomak Lake 155,2011,0.0,0.0,0.0
4817824,Utikoomak Lake 155,2012,0.0,0.0,0.0
4817824,Utikoomak Lake 155,2013,0.0,0.0,0.0
4817824,Utikoomak Lake 155,2014,0.0,0.0,0.0
4817824,Utikoomak Lake 155,2015,0.0,0.0,0.0
4817824,Utikoomak Lake 155,2016,0.0,0.0,0.0
4817824,Utikoomak Lake 155,2017,0.0,0.0,0.0
4817824,Utikoomak Lake 155,2018,0.0,0.0,0.0
4817824,Utikoomak Lake 155,2019,0.0,0.0,0.0
4817824,Utikoomak Lake 155,2020,0.0,0.0,0.0
4817824,Utikoomak Lake 155,2021,0.0,0.0,0.0
4817825,Clear Hills 152C,2004,0.0,0.0,0.0
4817825,Clear Hills 152C,2005,0.0,0.0,0.0
4817825,Clear Hills 152C,2006,0.0,0.0,0.0
4817825,Clear Hills 152C,2007,0.0,0.0,0.0
4817825,Clear Hills 152C,2008,0.0,0.0,0.0
4817825,Clear Hills 152C,2009,0.0,0.0,0.0
4817825,Clear Hills 152C,2010,0.0,0.0,0.0
4817825,Clear Hills 152C,2011,0.0,0.0,0.0
4817825,Clear Hills 152C,2012,0.0,0.0,0.0
4817825,Clear Hills 152C,2013,0.0,0.0,0.0
4817825,Clear Hills 152C,2014,0.0,0.0,0.0
4817825,Clear Hills 152C,2015,0.0,0.0,0.0
4817825,Clear Hills 152C,2016,0.0,0.0,0.0
4817825,Clear Hills 152C,2017,0.0,0.0,0.0
4817825,Clear Hills 152C,2018,0.0,0.0,0.0
4817825,Clear Hills 152C,2019,0.0,0.0,0.0
4817825,Clear Hills 152C,2020,0.0,0.0,0.0
4817825,Clear Hills 152C,2021,0.0,0.0,0.0
4817827,Utikoomak Lake 155A,2004,0.0,0.0,0.0
4817827,Utikoomak Lake 155A,2005,0.0,0.0,0.0
4817827,Utikoomak Lake 155A,2006,0.0,0.0,0.0
4817827,Utikoomak Lake 155A,2007,0.0,0.0,0.0
4817827,Utikoomak Lake 155A,2008,0.0,0.0,0.0
4817827,Utikoomak Lake 155A,2009,0.0,0.0,0.0
4817827,Utikoomak Lake 155A,2010,0.0,0.0,0.0
4817827,Utikoomak Lake 155A,2011,0.0,0.0,0.0
4817827,Utikoomak Lake 155A,2012,0.0,0.0,0.0
4817827,Utikoomak Lake 155A,2013,0.0,0.0,0.0
4817827,Utikoomak Lake 155A,2014,0.0,0.0,0.0
4817827,Utikoomak Lake 155A,2015,0.0,0.0,0.0
4817827,Utikoomak Lake 155A,2016,0.0,0.0,0.0
4817827,Utikoomak Lake 155A,2017,0.0,0.0,0.0
4817827,Utikoomak Lake 155A,2018,0.0,0.0,0.0
4817827,Utikoomak Lake 155A,2019,0.0,0.0,0.0
4817827,Utikoomak Lake 155A,2020,0.0,0.0,0.0
4817827,Utikoomak Lake 155A,2021,0.0,0.0,0.0
4817828,Drift Pile River 150,2004,0.0,0.0,0.0
4817828,Drift Pile River 150,2005,0.0,0.0,0.0
4817828,Drift Pile River 150,2006,0.0,0.0,0.0
4817828,Drift Pile River 150,2007,0.0,0.0,0.0
4817828,Drift Pile River 150,2008,0.0,0.0,0.0
4817828,Drift Pile River 150,2009,0.0,0.0,0.0
4817828,Drift Pile River 150,2010,0.0,0.0,0.0
4817828,Drift Pile River 150,2011,0.0,0.0,0.0
4817828,Drift Pile River 150,2012,0.0,0.0,0.0
4817828,Drift Pile River 150,2013,0.0,0.0,0.0
