CSDUID,CSD,Period,IndicatorSummaryDescription,Gender,UnitOfMeasure,OriginalValue
4808025,Half Moon Bay,2022,Life Expectancy,Female,Years,83.20000
4808025,Half Moon Bay,2011,Life Expectancy,Male,Years,78.03000
4808025,Half Moon Bay,2012,Life Expectancy,Male,Years,78.25000
4808025,Half Moon Bay,2013,Life Expectancy,Male,Years,78.35000
4808025,Half Moon Bay,2014,Life Expectancy,Male,Years,78.35000
4808025,Half Moon Bay,2015,Life Expectancy,Male,Years,78.51000
4808025,Half Moon Bay,2016,Life Expectancy,Male,Years,78.81000
4808025,Half Moon Bay,2017,Life Expectancy,Male,Years,78.70000
4808025,Half Moon Bay,2018,Life Expectancy,Male,Years,78.98000
4808025,Half Moon Bay,2019,Life Expectancy,Male,Years,78.79000
4808025,Half Moon Bay,2020,Life Expectancy,Male,Years,78.66000
4808025,Half Moon Bay,2021,Life Expectancy,Male,Years,78.53000
4808025,Half Moon Bay,2022,Life Expectancy,Male,Years,78.73000
4808025,Half Moon Bay,2011,Life Expectancy,Both,Years,80.90000
4808025,Half Moon Bay,2012,Life Expectancy,Both,Years,80.77000
4808025,Half Moon Bay,2013,Life Expectancy,Both,Years,80.70000
4808025,Half Moon Bay,2014,Life Expectancy,Both,Years,80.71000
4808025,Half Moon Bay,2015,Life Expectancy,Both,Years,80.88000
4808025,Half Moon Bay,2016,Life Expectancy,Both,Years,80.99000
4808025,Half Moon Bay,2017,Life Expectancy,Both,Years,81.00000
4808025,Half Moon Bay,2018,Life Expectancy,Both,Years,81.15000
4808025,Half Moon Bay,2019,Life Expectancy,Both,Years,80.87000
4808025,Half Moon Bay,2020,Life Expectancy,Both,Years,80.65000
4808025,Half Moon Bay,2021,Life Expectancy,Both,Years,80.89000
4808025,Half Moon Bay,2022,Life Expectancy,Both,Years,80.93000
4808026,Bentley,2011,Life Expectancy,Female,Years,80.86000
4808026,Bentley,2012,Life Expectancy,Female,Years,81.00000
4808026,Bentley,2013,Life Expectancy,Female,Years,81.35000
4808026,Bentley,2014,Life Expectancy,Female,Years,81.61000
4808026,Bentley,2015,Life Expectancy,Female,Years,81.40000
4808026,Bentley,2016,Life Expectancy,Female,Years,81.56000
4808026,Bentley,2017,Life Expectancy,Female,Years,81.09000
4808026,Bentley,2018,Life Expectancy,Female,Years,81.25000
4808026,Bentley,2019,Life Expectancy,Female,Years,81.45000
4808026,Bentley,2020,Life Expectancy,Female,Years,81.51000
4808026,Bentley,2021,Life Expectancy,Female,Years,81.84000
4808026,Bentley,2022,Life Expectancy,Female,Years,81.50000
4808026,Bentley,2011,Life Expectancy,Male,Years,76.95000
4808026,Bentley,2012,Life Expectancy,Male,Years,77.22000
4808026,Bentley,2013,Life Expectancy,Male,Years,77.48000
4808026,Bentley,2014,Life Expectancy,Male,Years,77.09000
4808026,Bentley,2015,Life Expectancy,Male,Years,77.02000
4808026,Bentley,2016,Life Expectancy,Male,Years,76.82000
4808026,Bentley,2017,Life Expectancy,Male,Years,77.27000
4808026,Bentley,2018,Life Expectancy,Male,Years,76.98000
4808026,Bentley,2019,Life Expectancy,Male,Years,76.90000
4808026,Bentley,2020,Life Expectancy,Male,Years,76.72000
4808026,Bentley,2021,Life Expectancy,Male,Years,76.88000
4808026,Bentley,2022,Life Expectancy,Male,Years,76.93000
4808026,Bentley,2011,Life Expectancy,Both,Years,78.82000
4808026,Bentley,2012,Life Expectancy,Both,Years,79.07000
4808026,Bentley,2013,Life Expectancy,Both,Years,79.36000
4808026,Bentley,2014,Life Expectancy,Both,Years,79.28000
4808026,Bentley,2015,Life Expectancy,Both,Years,79.13000
4808026,Bentley,2016,Life Expectancy,Both,Years,79.09000
4808026,Bentley,2017,Life Expectancy,Both,Years,79.13000
4808026,Bentley,2018,Life Expectancy,Both,Years,79.05000
4808026,Bentley,2019,Life Expectancy,Both,Years,79.07000
4808026,Bentley,2020,Life Expectancy,Both,Years,79.00000
4808026,Bentley,2021,Life Expectancy,Both,Years,79.22000
4808026,Bentley,2022,Life Expectancy,Both,Years,79.08000
4808029,Blackfalds,2011,Life Expectancy,Female,Years,84.15000
4808029,Blackfalds,2012,Life Expectancy,Female,Years,84.06000
4808029,Blackfalds,2013,Life Expectancy,Female,Years,84.20000
4808029,Blackfalds,2014,Life Expectancy,Female,Years,84.49000
4808029,Blackfalds,2015,Life Expectancy,Female,Years,84.32000
4808029,Blackfalds,2016,Life Expectancy,Female,Years,83.86000
4808029,Blackfalds,2017,Life Expectancy,Female,Years,83.69000
4808029,Blackfalds,2018,Life Expectancy,Female,Years,83.75000
4808029,Blackfalds,2019,Life Expectancy,Female,Years,83.66000
4808029,Blackfalds,2020,Life Expectancy,Female,Years,83.40000
4808029,Blackfalds,2021,Life Expectancy,Female,Years,83.43000
4808029,Blackfalds,2022,Life Expectancy,Female,Years,82.91000
4808029,Blackfalds,2011,Life Expectancy,Male,Years,77.98000
4808029,Blackfalds,2012,Life Expectancy,Male,Years,78.11000
4808029,Blackfalds,2013,Life Expectancy,Male,Years,78.45000
4808029,Blackfalds,2014,Life Expectancy,Male,Years,78.30000
4808029,Blackfalds,2015,Life Expectancy,Male,Years,78.59000
4808029,Blackfalds,2016,Life Expectancy,Male,Years,78.28000
4808029,Blackfalds,2017,Life Expectancy,Male,Years,78.59000
4808029,Blackfalds,2018,Life Expectancy,Male,Years,79.17000
4808029,Blackfalds,2019,Life Expectancy,Male,Years,79.37000
4808029,Blackfalds,2020,Life Expectancy,Male,Years,79.28000
4808029,Blackfalds,2021,Life Expectancy,Male,Years,78.93000
4808029,Blackfalds,2022,Life Expectancy,Male,Years,78.47000
4808029,Blackfalds,2011,Life Expectancy,Both,Years,80.78000
4808029,Blackfalds,2012,Life Expectancy,Both,Years,80.82000
4808029,Blackfalds,2013,Life Expectancy,Both,Years,81.05000
4808029,Blackfalds,2014,Life Expectancy,Both,Years,81.09000
4808029,Blackfalds,2015,Life Expectancy,Both,Years,81.20000
4808029,Blackfalds,2016,Life Expectancy,Both,Years,80.85000
4808029,Blackfalds,2017,Life Expectancy,Both,Years,80.94000
4808029,Blackfalds,2018,Life Expectancy,Both,Years,81.29000
4808029,Blackfalds,2019,Life Expectancy,Both,Years,81.38000
4808029,Blackfalds,2020,Life Expectancy,Both,Years,81.21000
4808029,Blackfalds,2021,Life Expectancy,Both,Years,81.02000
4808029,Blackfalds,2022,Life Expectancy,Both,Years,80.55000
4807028,Rochon Sands,2011,Life Expectancy,Female,Years,81.13000
4807028,Rochon Sands,2012,Life Expectancy,Female,Years,81.39000
4807028,Rochon Sands,2013,Life Expectancy,Female,Years,81.61000
4807028,Rochon Sands,2014,Life Expectancy,Female,Years,81.54000
4807028,Rochon Sands,2015,Life Expectancy,Female,Years,81.59000
4807028,Rochon Sands,2016,Life Expectancy,Female,Years,81.80000
4807028,Rochon Sands,2017,Life Expectancy,Female,Years,81.93000
4807028,Rochon Sands,2018,Life Expectancy,Female,Years,82.34000
4807028,Rochon Sands,2019,Life Expectancy,Female,Years,82.86000
4807028,Rochon Sands,2020,Life Expectancy,Female,Years,82.96000
4807028,Rochon Sands,2021,Life Expectancy,Female,Years,83.05000
4807028,Rochon Sands,2022,Life Expectancy,Female,Years,82.48000
4807028,Rochon Sands,2011,Life Expectancy,Male,Years,77.27000
4807028,Rochon Sands,2012,Life Expectancy,Male,Years,77.27000
4807028,Rochon Sands,2013,Life Expectancy,Male,Years,77.36000
4807028,Rochon Sands,2014,Life Expectancy,Male,Years,77.54000
4807028,Rochon Sands,2015,Life Expectancy,Male,Years,77.56000
4807028,Rochon Sands,2016,Life Expectancy,Male,Years,77.95000
4807028,Rochon Sands,2017,Life Expectancy,Male,Years,78.19000
4807028,Rochon Sands,2018,Life Expectancy,Male,Years,78.56000
4807028,Rochon Sands,2019,Life Expectancy,Male,Years,78.66000
4807028,Rochon Sands,2020,Life Expectancy,Male,Years,78.31000
4807028,Rochon Sands,2021,Life Expectancy,Male,Years,77.98000
4807028,Rochon Sands,2022,Life Expectancy,Male,Years,77.34000
4807028,Rochon Sands,2011,Life Expectancy,Both,Years,79.16000
4807028,Rochon Sands,2012,Life Expectancy,Both,Years,79.29000
4807028,Rochon Sands,2013,Life Expectancy,Both,Years,79.44000
4807028,Rochon Sands,2014,Life Expectancy,Both,Years,79.51000
4807028,Rochon Sands,2015,Life Expectancy,Both,Years,79.53000
4807028,Rochon Sands,2016,Life Expectancy,Both,Years,79.83000
4807028,Rochon Sands,2017,Life Expectancy,Both,Years,80.03000
4807028,Rochon Sands,2018,Life Expectancy,Both,Years,80.41000
4807028,Rochon Sands,2019,Life Expectancy,Both,Years,80.70000
4807028,Rochon Sands,2020,Life Expectancy,Both,Years,80.56000
4807028,Rochon Sands,2021,Life Expectancy,Both,Years,80.43000
4807028,Rochon Sands,2022,Life Expectancy,Both,Years,79.82000
4807029,Donalda,2011,Life Expectancy,Female,Years,81.13000
4807029,Donalda,2012,Life Expectancy,Female,Years,81.39000
4807029,Donalda,2013,Life Expectancy,Female,Years,81.61000
4807029,Donalda,2014,Life Expectancy,Female,Years,81.54000
4807029,Donalda,2015,Life Expectancy,Female,Years,81.59000
4807029,Donalda,2016,Life Expectancy,Female,Years,81.80000
4807029,Donalda,2017,Life Expectancy,Female,Years,81.93000
4807029,Donalda,2018,Life Expectancy,Female,Years,82.34000
4807029,Donalda,2019,Life Expectancy,Female,Years,82.86000
4807029,Donalda,2020,Life Expectancy,Female,Years,82.96000
4807029,Donalda,2021,Life Expectancy,Female,Years,83.05000
4807029,Donalda,2022,Life Expectancy,Female,Years,82.48000
4807029,Donalda,2011,Life Expectancy,Male,Years,77.27000
4807029,Donalda,2012,Life Expectancy,Male,Years,77.27000
4807029,Donalda,2013,Life Expectancy,Male,Years,77.36000
4807029,Donalda,2014,Life Expectancy,Male,Years,77.54000
