CSDUID,CSD,Period,IndicatorSummaryDescription,Vehicle Type,UnitOfMeasure,OriginalValue
4807054,Wainwright,2009,Vehicle Registrations,Cars,,1815
4807054,Wainwright,2010,Vehicle Registrations,Cars,,1815
4807054,Wainwright,2011,Vehicle Registrations,Cars,,1805
4807054,Wainwright,2012,Vehicle Registrations,Cars,,1756
4807054,Wainwright,2013,Vehicle Registrations,Cars,,1730
4807054,Wainwright,2014,Vehicle Registrations,Cars,,1693
4807054,Wainwright,2015,Vehicle Registrations,Cars,,1621
4807054,Wainwright,2016,Vehicle Registrations,Cars,,1593
4807054,Wainwright,2017,Vehicle Registrations,Cars,,1502
4807054,Wainwright,2018,Vehicle Registrations,Cars,,1434
4807054,Wainwright,2019,Vehicle Registrations,Cars,,1298
4807054,Wainwright,2020,Vehicle Registrations,Cars,,1297
4807054,Wainwright,2021,Vehicle Registrations,Cars,,1222
4807056,Irma,2005,Vehicle Registrations,Cars,,291
4807056,Irma,2006,Vehicle Registrations,Cars,,312
4807056,Irma,2007,Vehicle Registrations,Cars,,312
4807056,Irma,2008,Vehicle Registrations,Cars,,299
4807056,Irma,2009,Vehicle Registrations,Cars,,273
4807056,Irma,2010,Vehicle Registrations,Cars,,273
4807056,Irma,2011,Vehicle Registrations,Cars,,263
4807056,Irma,2012,Vehicle Registrations,Cars,,259
4807056,Irma,2013,Vehicle Registrations,Cars,,258
4807056,Irma,2014,Vehicle Registrations,Cars,,251
4807056,Irma,2015,Vehicle Registrations,Cars,,229
4807056,Irma,2016,Vehicle Registrations,Cars,,222
4807056,Irma,2017,Vehicle Registrations,Cars,,207
4807056,Irma,2018,Vehicle Registrations,Cars,,237
4807056,Irma,2019,Vehicle Registrations,Cars,,227
4807056,Irma,2020,Vehicle Registrations,Cars,,212
4807056,Irma,2021,Vehicle Registrations,Cars,,223
4808001,Red Deer County,2005,Vehicle Registrations,Cars,,2160
4808001,Red Deer County,2006,Vehicle Registrations,Cars,,2242
4808001,Red Deer County,2007,Vehicle Registrations,Cars,,2332
4808001,Red Deer County,2008,Vehicle Registrations,Cars,,2280
4808001,Red Deer County,2009,Vehicle Registrations,Cars,,2247
4808001,Red Deer County,2010,Vehicle Registrations,Cars,,2247
4808001,Red Deer County,2011,Vehicle Registrations,Cars,,2156
4808001,Red Deer County,2012,Vehicle Registrations,Cars,,2133
4808001,Red Deer County,2013,Vehicle Registrations,Cars,,2595
4808001,Red Deer County,2014,Vehicle Registrations,Cars,,2887
4808001,Red Deer County,2015,Vehicle Registrations,Cars,,2957
4808001,Red Deer County,2016,Vehicle Registrations,Cars,,3754
4808001,Red Deer County,2017,Vehicle Registrations,Cars,,4024
4808001,Red Deer County,2018,Vehicle Registrations,Cars,,4180
4808001,Red Deer County,2019,Vehicle Registrations,Cars,,4012
4808001,Red Deer County,2020,Vehicle Registrations,Cars,,4030
4808001,Red Deer County,2021,Vehicle Registrations,Cars,,4001
4808002,Elnora,2005,Vehicle Registrations,Cars,,218
4808002,Elnora,2006,Vehicle Registrations,Cars,,233
4808002,Elnora,2007,Vehicle Registrations,Cars,,238
4808002,Elnora,2008,Vehicle Registrations,Cars,,239
4808002,Elnora,2009,Vehicle Registrations,Cars,,226
4808002,Elnora,2010,Vehicle Registrations,Cars,,226
4808002,Elnora,2011,Vehicle Registrations,Cars,,220
4808002,Elnora,2012,Vehicle Registrations,Cars,,207
4808002,Elnora,2013,Vehicle Registrations,Cars,,207
4808002,Elnora,2014,Vehicle Registrations,Cars,,196
4808002,Elnora,2015,Vehicle Registrations,Cars,,193
4808002,Elnora,2016,Vehicle Registrations,Cars,,159
4808002,Elnora,2017,Vehicle Registrations,Cars,,158
4808002,Elnora,2018,Vehicle Registrations,Cars,,155
4808002,Elnora,2019,Vehicle Registrations,Cars,,136
4808002,Elnora,2020,Vehicle Registrations,Cars,,125
4808002,Elnora,2021,Vehicle Registrations,Cars,,115
4805009,Milo,2005,Vehicle Registrations,Cars,,116
4805009,Milo,2006,Vehicle Registrations,Cars,,114
4805009,Milo,2007,Vehicle Registrations,Cars,,114
4805009,Milo,2008,Vehicle Registrations,Cars,,111
4805009,Milo,2009,Vehicle Registrations,Cars,,110
4805009,Milo,2010,Vehicle Registrations,Cars,,110
4805009,Milo,2011,Vehicle Registrations,Cars,,106
4805009,Milo,2012,Vehicle Registrations,Cars,,109
4805009,Milo,2013,Vehicle Registrations,Cars,,103
4805009,Milo,2014,Vehicle Registrations,Cars,,106
4805009,Milo,2015,Vehicle Registrations,Cars,,113
4805009,Milo,2016,Vehicle Registrations,Cars,,118
4805009,Milo,2017,Vehicle Registrations,Cars,,102
4805009,Milo,2018,Vehicle Registrations,Cars,,99
4805009,Milo,2019,Vehicle Registrations,Cars,,102
4805009,Milo,2020,Vehicle Registrations,Cars,,96
4805009,Milo,2021,Vehicle Registrations,Cars,,94
4805011,Arrowwood,2005,Vehicle Registrations,Cars,,112
4805011,Arrowwood,2006,Vehicle Registrations,Cars,,118
4805011,Arrowwood,2007,Vehicle Registrations,Cars,,123
4805011,Arrowwood,2008,Vehicle Registrations,Cars,,131
4805011,Arrowwood,2009,Vehicle Registrations,Cars,,123
4805011,Arrowwood,2010,Vehicle Registrations,Cars,,123
4805011,Arrowwood,2011,Vehicle Registrations,Cars,,116
4805011,Arrowwood,2012,Vehicle Registrations,Cars,,114
4805011,Arrowwood,2013,Vehicle Registrations,Cars,,119
4805011,Arrowwood,2014,Vehicle Registrations,Cars,,115
4805011,Arrowwood,2015,Vehicle Registrations,Cars,,104
4805011,Arrowwood,2016,Vehicle Registrations,Cars,,94
4805011,Arrowwood,2017,Vehicle Registrations,Cars,,82
4805011,Arrowwood,2018,Vehicle Registrations,Cars,,88
4805011,Arrowwood,2019,Vehicle Registrations,Cars,,79
4805011,Arrowwood,2020,Vehicle Registrations,Cars,,71
4805011,Arrowwood,2021,Vehicle Registrations,Cars,,72
4805012,Wheatland County,2005,Vehicle Registrations,Cars,,849
4805012,Wheatland County,2006,Vehicle Registrations,Cars,,886
4805012,Wheatland County,2007,Vehicle Registrations,Cars,,932
4805012,Wheatland County,2008,Vehicle Registrations,Cars,,928
4805012,Wheatland County,2009,Vehicle Registrations,Cars,,944
4805012,Wheatland County,2010,Vehicle Registrations,Cars,,944
4805012,Wheatland County,2011,Vehicle Registrations,Cars,,911
4805012,Wheatland County,2012,Vehicle Registrations,Cars,,924
4805012,Wheatland County,2013,Vehicle Registrations,Cars,,962
4805012,Wheatland County,2014,Vehicle Registrations,Cars,,938
4805012,Wheatland County,2015,Vehicle Registrations,Cars,,897
4805012,Wheatland County,2016,Vehicle Registrations,Cars,,871
4805012,Wheatland County,2017,Vehicle Registrations,Cars,,825
4805012,Wheatland County,2018,Vehicle Registrations,Cars,,832
4805012,Wheatland County,2019,Vehicle Registrations,Cars,,788
4805012,Wheatland County,2020,Vehicle Registrations,Cars,,803
4805012,Wheatland County,2021,Vehicle Registrations,Cars,,1416
4807019,Stettler County No. 6,2005,Vehicle Registrations,Cars,,372
4807019,Stettler County No. 6,2006,Vehicle Registrations,Cars,,343
4807019,Stettler County No. 6,2007,Vehicle Registrations,Cars,,331
4807019,Stettler County No. 6,2008,Vehicle Registrations,Cars,,334
4807019,Stettler County No. 6,2009,Vehicle Registrations,Cars,,309
4807019,Stettler County No. 6,2010,Vehicle Registrations,Cars,,309
4807019,Stettler County No. 6,2011,Vehicle Registrations,Cars,,309
4807019,Stettler County No. 6,2012,Vehicle Registrations,Cars,,303
4807019,Stettler County No. 6,2013,Vehicle Registrations,Cars,,306
4807019,Stettler County No. 6,2014,Vehicle Registrations,Cars,,297
4807019,Stettler County No. 6,2015,Vehicle Registrations,Cars,,280
4807019,Stettler County No. 6,2016,Vehicle Registrations,Cars,,277
4807019,Stettler County No. 6,2017,Vehicle Registrations,Cars,,257
4807019,Stettler County No. 6,2018,Vehicle Registrations,Cars,,263
4807019,Stettler County No. 6,2019,Vehicle Registrations,Cars,,235
4807019,Stettler County No. 6,2020,Vehicle Registrations,Cars,,232
4807019,Stettler County No. 6,2021,Vehicle Registrations,Cars,,231
4807021,Big Valley,2005,Vehicle Registrations,Cars,,214
4807021,Big Valley,2006,Vehicle Registrations,Cars,,216
4807021,Big Valley,2007,Vehicle Registrations,Cars,,242
4807021,Big Valley,2008,Vehicle Registrations,Cars,,226
4807021,Big Valley,2009,Vehicle Registrations,Cars,,189
4807021,Big Valley,2010,Vehicle Registrations,Cars,,189
4807021,Big Valley,2011,Vehicle Registrations,Cars,,185
4807021,Big Valley,2012,Vehicle Registrations,Cars,,187
4807021,Big Valley,2013,Vehicle Registrations,Cars,,193
4807021,Big Valley,2014,Vehicle Registrations,Cars,,176
4807021,Big Valley,2015,Vehicle Registrations,Cars,,189
4807021,Big Valley,2016,Vehicle Registrations,Cars,,172
4807021,Big Valley,2017,Vehicle Registrations,Cars,,164
4807021,Big Valley,2018,Vehicle Registrations,Cars,,157
4807021,Big Valley,2019,Vehicle Registrations,Cars,,149
4807021,Big Valley,2020,Vehicle Registrations,Cars,,146
4807021,Big Valley,2021,Vehicle Registrations,Cars,,132
4807026,Stettler,2005,Vehicle Registrations,Cars,,2139
4807026,Stettler,2006,Vehicle Registrations,Cars,,2199
4807026,Stettler,2007,Vehicle Registrations,Cars,,2259
4807026,Stettler,2008,Vehicle Registrations,Cars,,2205
4807026,Stettler,2009,Vehicle Registrations,Cars,,2007
4807026,Stettler,2010,Vehicle Registrations,Cars,,2007
4807026,Stettler,2011,Vehicle Registrations,Cars,,1945
4807026,Stettler,2012,Vehicle Registrations,Cars,,1941
4807026,Stettler,2013,Vehicle Registrations,Cars,,1876
4807026,Stettler,2014,Vehicle Registrations,Cars,,1837
4807026,Stettler,2015,Vehicle Registrations,Cars,,1786
4807026,Stettler,2016,Vehicle Registrations,Cars,,1709
4807026,Stettler,2017,Vehicle Registrations,Cars,,1590
4807026,Stettler,2018,Vehicle Registrations,Cars,,1570
4807026,Stettler,2019,Vehicle Registrations,Cars,,1484
4807026,Stettler,2020,Vehicle Registrations,Cars,,1452
4807026,Stettler,2021,Vehicle Registrations,Cars,,1387
4805044,Acme,2005,Vehicle Registrations,Cars,,431
4805044,Acme,2006,Vehicle Registrations,Cars,,446
4805044,Acme,2007,Vehicle Registrations,Cars,,450
4805044,Acme,2008,Vehicle Registrations,Cars,,471
4805044,Acme,2009,Vehicle Registrations,Cars,,459
4805044,Acme,2010,Vehicle Registrations,Cars,,459
4805044,Acme,2011,Vehicle Registrations,Cars,,451
4805044,Acme,2012,Vehicle Registrations,Cars,,426
4805044,Acme,2013,Vehicle Registrations,Cars,,403
4805044,Acme,2014,Vehicle Registrations,Cars,,402
4805044,Acme,2015,Vehicle Registrations,Cars,,402
4805044,Acme,2016,Vehicle Registrations,Cars,,400
4805044,Acme,2017,Vehicle Registrations,Cars,,384
4805044,Acme,2018,Vehicle Registrations,Cars,,355
4805044,Acme,2019,Vehicle Registrations,Cars,,337
4805044,Acme,2020,Vehicle Registrations,Cars,,299
4805044,Acme,2021,Vehicle Registrations,Cars,,276
4805046,Linden,2005,Vehicle Registrations,Cars,,476
4805046,Linden,2006,Vehicle Registrations,Cars,,490
4805046,Linden,2007,Vehicle Registrations,Cars,,498
4805046,Linden,2008,Vehicle Registrations,Cars,,504
4805046,Linden,2009,Vehicle Registrations,Cars,,489
4805046,Linden,2010,Vehicle Registrations,Cars,,489
4805046,Linden,2011,Vehicle Registrations,Cars,,487
4805046,Linden,2012,Vehicle Registrations,Cars,,443
4805046,Linden,2013,Vehicle Registrations,Cars,,447
4805046,Linden,2014,Vehicle Registrations,Cars,,456
4805046,Linden,2015,Vehicle Registrations,Cars,,442
4805046,Linden,2016,Vehicle Registrations,Cars,,420
4805046,Linden,2017,Vehicle Registrations,Cars,,411
4805046,Linden,2018,Vehicle Registrations,Cars,,398
4805046,Linden,2019,Vehicle Registrations,Cars,,382
4805046,Linden,2020,Vehicle Registrations,Cars,,370
4805046,Linden,2021,Vehicle Registrations,Cars,,345
4808022,Lacombe County,2005,Vehicle Registrations,Cars,,475
4808022,Lacombe County,2006,Vehicle Registrations,Cars,,473
4808022,Lacombe County,2007,Vehicle Registrations,Cars,,469
4808022,Lacombe County,2008,Vehicle Registrations,Cars,,462
4808022,Lacombe County,2009,Vehicle Registrations,Cars,,426
4808022,Lacombe County,2010,Vehicle Registrations,Cars,,426
4808022,Lacombe County,2011,Vehicle Registrations,Cars,,425
4808022,Lacombe County,2012,Vehicle Registrations,Cars,,449
4808022,Lacombe County,2013,Vehicle Registrations,Cars,,446
4808022,Lacombe County,2014,Vehicle Registrations,Cars,,417
4808022,Lacombe County,2015,Vehicle Registrations,Cars,,422
4808022,Lacombe County,2016,Vehicle Registrations,Cars,,407
4808022,Lacombe County,2017,Vehicle Registrations,Cars,,392
4808022,Lacombe County,2018,Vehicle Registrations,Cars,,386
4808022,Lacombe County,2019,Vehicle Registrations,Cars,,441
4808022,Lacombe County,2020,Vehicle Registrations,Cars,,468
4808022,Lacombe County,2021,Vehicle Registrations,Cars,,487
4808023,Birchcliff,2005,Vehicle Registrations,Cars,,34
4808023,Birchcliff,2006,Vehicle Registrations,Cars,,37
4808023,Birchcliff,2007,Vehicle Registrations,Cars,,43
4808023,Birchcliff,2008,Vehicle Registrations,Cars,,51
4808023,Birchcliff,2009,Vehicle Registrations,Cars,,57
4808023,Birchcliff,2010,Vehicle Registrations,Cars,,57
4808023,Birchcliff,2011,Vehicle Registrations,Cars,,52
4808023,Birchcliff,2012,Vehicle Registrations,Cars,,45
4808023,Birchcliff,2013,Vehicle Registrations,Cars,,49
4808023,Birchcliff,2014,Vehicle Registrations,Cars,,49
4808023,Birchcliff,2015,Vehicle Registrations,Cars,,46
4808023,Birchcliff,2016,Vehicle Registrations,Cars,,46
4808023,Birchcliff,2017,Vehicle Registrations,Cars,,42
4808023,Birchcliff,2018,Vehicle Registrations,Cars,,42
4808023,Birchcliff,2019,Vehicle Registrations,Cars,,43
4808023,Birchcliff,2020,Vehicle Registrations,Cars,,32
4808023,Birchcliff,2021,Vehicle Registrations,Cars,,26
4808004,Delburne,2005,Vehicle Registrations,Cars,,578
4808004,Delburne,2006,Vehicle Registrations,Cars,,560
4808004,Delburne,2007,Vehicle Registrations,Cars,,610
4808004,Delburne,2008,Vehicle Registrations,Cars,,604
4808004,Delburne,2009,Vehicle Registrations,Cars,,571
4808004,Delburne,2010,Vehicle Registrations,Cars,,571
4808004,Delburne,2011,Vehicle Registrations,Cars,,578
4808004,Delburne,2012,Vehicle Registrations,Cars,,543
4808004,Delburne,2013,Vehicle Registrations,Cars,,558
4808004,Delburne,2014,Vehicle Registrations,Cars,,559
4808004,Delburne,2015,Vehicle Registrations,Cars,,538
4808004,Delburne,2016,Vehicle Registrations,Cars,,486
4808004,Delburne,2017,Vehicle Registrations,Cars,,437
4808004,Delburne,2018,Vehicle Registrations,Cars,,439
4808004,Delburne,2019,Vehicle Registrations,Cars,,423
4808004,Delburne,2020,Vehicle Registrations,Cars,,410
4808004,Delburne,2021,Vehicle Registrations,Cars,,389
4808005,Jarvis Bay,2005,Vehicle Registrations,Cars,,43
4808005,Jarvis Bay,2006,Vehicle Registrations,Cars,,49
4808005,Jarvis Bay,2007,Vehicle Registrations,Cars,,45
4808005,Jarvis Bay,2008,Vehicle Registrations,Cars,,50
4808005,Jarvis Bay,2009,Vehicle Registrations,Cars,,34
4808005,Jarvis Bay,2010,Vehicle Registrations,Cars,,34
4808005,Jarvis Bay,2011,Vehicle Registrations,Cars,,43
4808005,Jarvis Bay,2012,Vehicle Registrations,Cars,,43
4808005,Jarvis Bay,2013,Vehicle Registrations,Cars,,47
4808005,Jarvis Bay,2014,Vehicle Registrations,Cars,,40
4808005,Jarvis Bay,2015,Vehicle Registrations,Cars,,34
4808005,Jarvis Bay,2016,Vehicle Registrations,Cars,,31
4808005,Jarvis Bay,2017,Vehicle Registrations,Cars,,28
4808005,Jarvis Bay,2018,Vehicle Registrations,Cars,,26
4808005,Jarvis Bay,2019,Vehicle Registrations,Cars,,29
4808005,Jarvis Bay,2020,Vehicle Registrations,Cars,,21
4808005,Jarvis Bay,2021,Vehicle Registrations,Cars,,13
4808006,Bowden,2005,Vehicle Registrations,Cars,,846
4808006,Bowden,2006,Vehicle Registrations,Cars,,847
4808006,Bowden,2007,Vehicle Registrations,Cars,,895
4808006,Bowden,2008,Vehicle Registrations,Cars,,911
4808006,Bowden,2009,Vehicle Registrations,Cars,,829
4808006,Bowden,2010,Vehicle Registrations,Cars,,829
4808006,Bowden,2011,Vehicle Registrations,Cars,,801
4808006,Bowden,2012,Vehicle Registrations,Cars,,797
4808006,Bowden,2013,Vehicle Registrations,Cars,,788
4808006,Bowden,2014,Vehicle Registrations,Cars,,787
4808006,Bowden,2015,Vehicle Registrations,Cars,,740
4808006,Bowden,2016,Vehicle Registrations,Cars,,586
4808006,Bowden,2017,Vehicle Registrations,Cars,,486
4808006,Bowden,2018,Vehicle Registrations,Cars,,469
4808006,Bowden,2019,Vehicle Registrations,Cars,,441
4808006,Bowden,2020,Vehicle Registrations,Cars,,419
4808006,Bowden,2021,Vehicle Registrations,Cars,,414
4808008,Innisfail,2005,Vehicle Registrations,Cars,,3495
4808008,Innisfail,2006,Vehicle Registrations,Cars,,3569
4808008,Innisfail,2007,Vehicle Registrations,Cars,,3666
4808008,Innisfail,2008,Vehicle Registrations,Cars,,3658
4808008,Innisfail,2009,Vehicle Registrations,Cars,,3506
4808008,Innisfail,2010,Vehicle Registrations,Cars,,3506
4808008,Innisfail,2011,Vehicle Registrations,Cars,,3487
4808008,Innisfail,2012,Vehicle Registrations,Cars,,3437
4808008,Innisfail,2013,Vehicle Registrations,Cars,,2764
4808008,Innisfail,2014,Vehicle Registrations,Cars,,2376
4808008,Innisfail,2015,Vehicle Registrations,Cars,,2302
4808008,Innisfail,2016,Vehicle Registrations,Cars,,2190
4808008,Innisfail,2017,Vehicle Registrations,Cars,,1992
4808008,Innisfail,2018,Vehicle Registrations,Cars,,2013
4808008,Innisfail,2019,Vehicle Registrations,Cars,,1940
4808008,Innisfail,2020,Vehicle Registrations,Cars,,1918
4808008,Innisfail,2021,Vehicle Registrations,Cars,,1819
4808009,Penhold,2005,Vehicle Registrations,Cars,,868
4808009,Penhold,2006,Vehicle Registrations,Cars,,844
4808009,Penhold,2007,Vehicle Registrations,Cars,,900
4808009,Penhold,2008,Vehicle Registrations,Cars,,941
4808009,Penhold,2009,Vehicle Registrations,Cars,,974
4808009,Penhold,2010,Vehicle Registrations,Cars,,974
4808009,Penhold,2011,Vehicle Registrations,Cars,,966
4808009,Penhold,2012,Vehicle Registrations,Cars,,979
4808009,Penhold,2013,Vehicle Registrations,Cars,,986
4808009,Penhold,2014,Vehicle Registrations,Cars,,1029
4808009,Penhold,2015,Vehicle Registrations,Cars,,1022
4808009,Penhold,2016,Vehicle Registrations,Cars,,927
4808009,Penhold,2017,Vehicle Registrations,Cars,,902
4808009,Penhold,2018,Vehicle Registrations,Cars,,870
4808009,Penhold,2019,Vehicle Registrations,Cars,,826
4808009,Penhold,2020,Vehicle Registrations,Cars,,811
4808009,Penhold,2021,Vehicle Registrations,Cars,,787
4808024,Eckville,2005,Vehicle Registrations,Cars,,852
4808024,Eckville,2006,Vehicle Registrations,Cars,,860
4808024,Eckville,2007,Vehicle Registrations,Cars,,834
4808024,Eckville,2008,Vehicle Registrations,Cars,,841
4808024,Eckville,2009,Vehicle Registrations,Cars,,818
4808024,Eckville,2010,Vehicle Registrations,Cars,,818
4808024,Eckville,2011,Vehicle Registrations,Cars,,767
4808024,Eckville,2012,Vehicle Registrations,Cars,,788
4808024,Eckville,2013,Vehicle Registrations,Cars,,733
4808024,Eckville,2014,Vehicle Registrations,Cars,,741
4808024,Eckville,2015,Vehicle Registrations,Cars,,731
4808024,Eckville,2016,Vehicle Registrations,Cars,,691
4808024,Eckville,2017,Vehicle Registrations,Cars,,688
4808024,Eckville,2018,Vehicle Registrations,Cars,,676
4808024,Eckville,2019,Vehicle Registrations,Cars,,640
